file,model,gen,batch,problem_key,diagnostic_name,category,level,message
qwen/gen_3/00000_3/0137_89_C._Chip_Play,qwen,gen_3,00000_3,89_C._Chip_Play,modernize-use-nullptr,modernize,Warning,use nullptr
qwen/gen_3/00000_3/0128_691_D._Swaps_in_Permutation,qwen,gen_3,00000_3,691_D._Swaps_in_Permutation,modernize-use-trailing-return-type,modernize,Warning,use a trailing return type for this function
qwen/gen_3/00000_3/0128_691_D._Swaps_in_Permutation,qwen,gen_3,00000_3,691_D._Swaps_in_Permutation,modernize-use-nullptr,modernize,Warning,use nullptr
qwen/gen_3/00000_3/0128_691_D._Swaps_in_Permutation,qwen,gen_3,00000_3,691_D._Swaps_in_Permutation,modernize-use-trailing-return-type,modernize,Warning,use a trailing return type for this lambda
qwen/gen_3/00000_3/0128_691_D._Swaps_in_Permutation,qwen,gen_3,00000_3,691_D._Swaps_in_Permutation,performance-inefficient-vector-operation,performance,Warning,'push_back' is called inside a loop; consider pre-allocating the container capacity before the loop
qwen/gen_3/00000_3/0128_691_D._Swaps_in_Permutation,qwen,gen_3,00000_3,691_D._Swaps_in_Permutation,modernize-use-transparent-functors,modernize,Warning,prefer transparent functors 'greater<>'
qwen/gen_3/00000_3/0175_1149_B._Three_Religions,qwen,gen_3,00000_3,1149_B._Three_Religions,modernize-avoid-c-arrays,modernize,Warning,"do not declare C-style arrays, use 'std::array' instead"
qwen/gen_3/00000_3/0175_1149_B._Three_Religions,qwen,gen_3,00000_3,1149_B._Three_Religions,modernize-avoid-c-arrays,modernize,Warning,"do not declare C-style arrays, use 'std::array' instead"
qwen/gen_3/00000_3/0175_1149_B._Three_Religions,qwen,gen_3,00000_3,1149_B._Three_Religions,modernize-use-trailing-return-type,modernize,Warning,use a trailing return type for this function
qwen/gen_3/00000_3/0175_1149_B._Three_Religions,qwen,gen_3,00000_3,1149_B._Three_Religions,modernize-avoid-c-arrays,modernize,Warning,"do not declare C-style arrays, use 'std::array' instead"
qwen/gen_3/00000_3/0175_1149_B._Three_Religions,qwen,gen_3,00000_3,1149_B._Three_Religions,bugprone-narrowing-conversions,bugprone,Warning,narrowing conversion from 'size_type' (aka 'unsigned long') to signed type 'int' is implementation-defined
qwen/gen_3/00000_3/0175_1149_B._Three_Religions,qwen,gen_3,00000_3,1149_B._Three_Religions,modernize-loop-convert,modernize,Warning,use range-based for loop instead
qwen/gen_3/00000_3/0175_1149_B._Three_Religions,qwen,gen_3,00000_3,1149_B._Three_Religions,modernize-use-trailing-return-type,modernize,Warning,use a trailing return type for this function
qwen/gen_3/00000_3/0175_1149_B._Three_Religions,qwen,gen_3,00000_3,1149_B._Three_Religions,modernize-use-nullptr,modernize,Warning,use nullptr
qwen/gen_3/00000_3/0049_820_D._Mister_B_and_PR_Shifts,qwen,gen_3,00000_3,820_D._Mister_B_and_PR_Shifts,modernize-use-using,modernize,Warning,use 'using' instead of 'typedef'
qwen/gen_3/00000_3/0049_820_D._Mister_B_and_PR_Shifts,qwen,gen_3,00000_3,820_D._Mister_B_and_PR_Shifts,modernize-use-trailing-return-type,modernize,Warning,use a trailing return type for this function
qwen/gen_3/00000_3/0049_820_D._Mister_B_and_PR_Shifts,qwen,gen_3,00000_3,820_D._Mister_B_and_PR_Shifts,modernize-use-nullptr,modernize,Warning,use nullptr
qwen/gen_3/00000_3/0241_p00819_Unreliable_Message,qwen,gen_3,00000_3,p00819_Unreliable_Message,modernize-use-trailing-return-type,modernize,Warning,use a trailing return type for this function
qwen/gen_3/00000_3/0241_p00819_Unreliable_Message,qwen,gen_3,00000_3,p00819_Unreliable_Message,modernize-use-trailing-return-type,modernize,Warning,use a trailing return type for this function
qwen/gen_3/00000_3/0241_p00819_Unreliable_Message,qwen,gen_3,00000_3,p00819_Unreliable_Message,modernize-use-trailing-return-type,modernize,Warning,use a trailing return type for this function
qwen/gen_3/00000_3/0241_p00819_Unreliable_Message,qwen,gen_3,00000_3,p00819_Unreliable_Message,modernize-use-trailing-return-type,modernize,Warning,use a trailing return type for this function
qwen/gen_3/00000_3/0241_p00819_Unreliable_Message,qwen,gen_3,00000_3,p00819_Unreliable_Message,bugprone-narrowing-conversions,bugprone,Warning,narrowing conversion from 'size_type' (aka 'unsigned long') to signed type 'int' is implementation-defined
qwen/gen_3/00000_3/0241_p00819_Unreliable_Message,qwen,gen_3,00000_3,p00819_Unreliable_Message,modernize-use-trailing-return-type,modernize,Warning,use a trailing return type for this function
qwen/gen_3/00000_3/0241_p00819_Unreliable_Message,qwen,gen_3,00000_3,p00819_Unreliable_Message,bugprone-narrowing-conversions,bugprone,Warning,narrowing conversion from 'int' to signed type 'char' is implementation-defined
qwen/gen_3/00000_3/0241_p00819_Unreliable_Message,qwen,gen_3,00000_3,p00819_Unreliable_Message,modernize-use-trailing-return-type,modernize,Warning,use a trailing return type for this function
qwen/gen_3/00000_3/0241_p00819_Unreliable_Message,qwen,gen_3,00000_3,p00819_Unreliable_Message,bugprone-narrowing-conversions,bugprone,Warning,narrowing conversion from 'int' to signed type 'char' is implementation-defined
qwen/gen_3/00000_3/0241_p00819_Unreliable_Message,qwen,gen_3,00000_3,p00819_Unreliable_Message,modernize-use-trailing-return-type,modernize,Warning,use a trailing return type for this function
qwen/gen_3/00000_3/0241_p00819_Unreliable_Message,qwen,gen_3,00000_3,p00819_Unreliable_Message,modernize-use-trailing-return-type,modernize,Warning,use a trailing return type for this function
qwen/gen_3/00000_3/0241_p00819_Unreliable_Message,qwen,gen_3,00000_3,p00819_Unreliable_Message,modernize-use-trailing-return-type,modernize,Warning,use a trailing return type for this function
qwen/gen_3/00000_3/0241_p00819_Unreliable_Message,qwen,gen_3,00000_3,p00819_Unreliable_Message,modernize-use-trailing-return-type,modernize,Warning,use a trailing return type for this function
qwen/gen_3/00000_3/0241_p00819_Unreliable_Message,qwen,gen_3,00000_3,p00819_Unreliable_Message,modernize-use-trailing-return-type,modernize,Warning,use a trailing return type for this function
qwen/gen_3/00000_3/0241_p00819_Unreliable_Message,qwen,gen_3,00000_3,p00819_Unreliable_Message,modernize-use-trailing-return-type,modernize,Warning,use a trailing return type for this function
qwen/gen_3/00000_3/0241_p00819_Unreliable_Message,qwen,gen_3,00000_3,p00819_Unreliable_Message,modernize-use-trailing-return-type,modernize,Warning,use a trailing return type for this function
qwen/gen_3/00000_3/0241_p00819_Unreliable_Message,qwen,gen_3,00000_3,p00819_Unreliable_Message,modernize-use-trailing-return-type,modernize,Warning,use a trailing return type for this function
qwen/gen_3/00000_3/0241_p00819_Unreliable_Message,qwen,gen_3,00000_3,p00819_Unreliable_Message,bugprone-easily-swappable-parameters,bugprone,Warning,2 adjacent parameters of 'reverseOperations' of similar type ('const string &') are easily swapped by mistake
qwen/gen_3/00000_3/0241_p00819_Unreliable_Message,qwen,gen_3,00000_3,p00819_Unreliable_Message,modernize-use-trailing-return-type,modernize,Warning,use a trailing return type for this function
qwen/gen_3/00000_3/0241_p00819_Unreliable_Message,qwen,gen_3,00000_3,p00819_Unreliable_Message,performance-avoid-endl,performance,Warning,do not use 'endl' with streams; use '\n' instead
qwen/gen_3/00000_3/0014_1354_F._Summoning_Minions,qwen,gen_3,00000_3,1354_F._Summoning_Minions,modernize-use-trailing-return-type,modernize,Warning,use a trailing return type for this function
qwen/gen_3/00000_3/0014_1354_F._Summoning_Minions,qwen,gen_3,00000_3,1354_F._Summoning_Minions,modernize-use-nullptr,modernize,Warning,use nullptr
qwen/gen_3/00000_3/0014_1354_F._Summoning_Minions,qwen,gen_3,00000_3,1354_F._Summoning_Minions,modernize-use-trailing-return-type,modernize,Warning,use a trailing return type for this lambda
qwen/gen_3/00000_3/0014_1354_F._Summoning_Minions,qwen,gen_3,00000_3,1354_F._Summoning_Minions,modernize-use-transparent-functors,modernize,Warning,prefer transparent functors 'greater<>'
qwen/gen_3/00000_3/0029_331_E2._Deja_Vu,qwen,gen_3,00000_3,331_E2._Deja_Vu,modernize-avoid-c-arrays,modernize,Warning,"do not declare C-style arrays, use 'std::array' instead"
qwen/gen_3/00000_3/0029_331_E2._Deja_Vu,qwen,gen_3,00000_3,331_E2._Deja_Vu,modernize-avoid-c-arrays,modernize,Warning,"do not declare C-style arrays, use 'std::array' instead"
qwen/gen_3/00000_3/0029_331_E2._Deja_Vu,qwen,gen_3,00000_3,331_E2._Deja_Vu,bugprone-easily-swappable-parameters,bugprone,Warning,3 adjacent parameters of 'find_path' of similar type ('int') are easily swapped by mistake
qwen/gen_3/00000_3/0029_331_E2._Deja_Vu,qwen,gen_3,00000_3,331_E2._Deja_Vu,clang-diagnostic-error,compiler-warning,Error,"invalid operands to binary expression ('std::tuple_element<1, std::pair<int, std::vector<int>>>::type' (aka 'std::vector<int>') and 'int')"
qwen/gen_3/00000_3/0029_331_E2._Deja_Vu,qwen,gen_3,00000_3,331_E2._Deja_Vu,clang-diagnostic-error,compiler-warning,Error,"invalid operands to binary expression ('std::tuple_element<1, std::pair<int, std::vector<int>>>::type' (aka 'std::vector<int>') and 'int')"
qwen/gen_3/00000_3/0029_331_E2._Deja_Vu,qwen,gen_3,00000_3,331_E2._Deja_Vu,modernize-use-trailing-return-type,modernize,Warning,use a trailing return type for this function
qwen/gen_3/00000_3/0029_331_E2._Deja_Vu,qwen,gen_3,00000_3,331_E2._Deja_Vu,modernize-use-nullptr,modernize,Warning,use nullptr
qwen/gen_3/00000_3/0130_737_A._Road_to_Cinema,qwen,gen_3,00000_3,737_A._Road_to_Cinema,modernize-use-using,modernize,Warning,use 'using' instead of 'typedef'
qwen/gen_3/00000_3/0130_737_A._Road_to_Cinema,qwen,gen_3,00000_3,737_A._Road_to_Cinema,modernize-use-trailing-return-type,modernize,Warning,use a trailing return type for this function
qwen/gen_3/00000_3/0130_737_A._Road_to_Cinema,qwen,gen_3,00000_3,737_A._Road_to_Cinema,bugprone-easily-swappable-parameters,bugprone,Warning,5 adjacent parameters of 'can_reach' of convertible types are easily swapped by mistake
qwen/gen_3/00000_3/0130_737_A._Road_to_Cinema,qwen,gen_3,00000_3,737_A._Road_to_Cinema,clang-analyzer-deadcode.DeadStores,analyzer,Warning,Value stored to 'time_to_get_there_accel' during its initialization is never read
qwen/gen_3/00000_3/0130_737_A._Road_to_Cinema,qwen,gen_3,00000_3,737_A._Road_to_Cinema,modernize-use-trailing-return-type,modernize,Warning,use a trailing return type for this function
qwen/gen_3/00000_3/0130_737_A._Road_to_Cinema,qwen,gen_3,00000_3,737_A._Road_to_Cinema,modernize-use-nullptr,modernize,Warning,use nullptr
qwen/gen_3/00000_3/0274_147_B._Smile_House,qwen,gen_3,00000_3,147_B._Smile_House,modernize-avoid-c-arrays,modernize,Warning,"do not declare C-style arrays, use 'std::array' instead"
qwen/gen_3/00000_3/0274_147_B._Smile_House,qwen,gen_3,00000_3,147_B._Smile_House,modernize-avoid-c-arrays,modernize,Warning,"do not declare C-style arrays, use 'std::array' instead"
qwen/gen_3/00000_3/0274_147_B._Smile_House,qwen,gen_3,00000_3,147_B._Smile_House,modernize-avoid-c-arrays,modernize,Warning,"do not declare C-style arrays, use 'std::array' instead"
qwen/gen_3/00000_3/0274_147_B._Smile_House,qwen,gen_3,00000_3,147_B._Smile_House,modernize-avoid-c-arrays,modernize,Warning,"do not declare C-style arrays, use 'std::array' instead"
qwen/gen_3/00000_3/0274_147_B._Smile_House,qwen,gen_3,00000_3,147_B._Smile_House,modernize-use-trailing-return-type,modernize,Warning,use a trailing return type for this function
qwen/gen_3/00000_3/0274_147_B._Smile_House,qwen,gen_3,00000_3,147_B._Smile_House,modernize-use-trailing-return-type,modernize,Warning,use a trailing return type for this function
qwen/gen_3/00000_3/0274_147_B._Smile_House,qwen,gen_3,00000_3,147_B._Smile_House,bugprone-narrowing-conversions,bugprone,Warning,narrowing conversion from 'size_type' (aka 'unsigned long') to signed type 'int' is implementation-defined
qwen/gen_3/00000_3/0274_147_B._Smile_House,qwen,gen_3,00000_3,147_B._Smile_House,modernize-use-trailing-return-type,modernize,Warning,use a trailing return type for this function
qwen/gen_3/00000_3/0274_147_B._Smile_House,qwen,gen_3,00000_3,147_B._Smile_House,modernize-use-nullptr,modernize,Warning,use nullptr
qwen/gen_3/00000_3/0274_147_B._Smile_House,qwen,gen_3,00000_3,147_B._Smile_House,modernize-use-emplace,modernize,Warning,use emplace_back instead of push_back
qwen/gen_3/00000_3/0274_147_B._Smile_House,qwen,gen_3,00000_3,147_B._Smile_House,modernize-use-emplace,modernize,Warning,use emplace_back instead of push_back
qwen/gen_3/00000_3/0061_p03153_KEYENCE_Programming_Contest_2019_-_Connecting_Cities,qwen,gen_3,00000_3,p03153_KEYENCE_Programming_Contest_2019_-_Connecting_Cities,modernize-use-using,modernize,Warning,use 'using' instead of 'typedef'
qwen/gen_3/00000_3/0061_p03153_KEYENCE_Programming_Contest_2019_-_Connecting_Cities,qwen,gen_3,00000_3,p03153_KEYENCE_Programming_Contest_2019_-_Connecting_Cities,modernize-use-trailing-return-type,modernize,Warning,use a trailing return type for this function
qwen/gen_3/00000_3/0061_p03153_KEYENCE_Programming_Contest_2019_-_Connecting_Cities,qwen,gen_3,00000_3,p03153_KEYENCE_Programming_Contest_2019_-_Connecting_Cities,modernize-use-nullptr,modernize,Warning,use nullptr
qwen/gen_3/00000_3/0061_p03153_KEYENCE_Programming_Contest_2019_-_Connecting_Cities,qwen,gen_3,00000_3,p03153_KEYENCE_Programming_Contest_2019_-_Connecting_Cities,modernize-use-transparent-functors,modernize,Warning,prefer transparent functors 'greater<>'
qwen/gen_3/00000_3/0061_p03153_KEYENCE_Programming_Contest_2019_-_Connecting_Cities,qwen,gen_3,00000_3,p03153_KEYENCE_Programming_Contest_2019_-_Connecting_Cities,modernize-use-emplace,modernize,Warning,use emplace instead of push
qwen/gen_3/00000_3/0061_p03153_KEYENCE_Programming_Contest_2019_-_Connecting_Cities,qwen,gen_3,00000_3,p03153_KEYENCE_Programming_Contest_2019_-_Connecting_Cities,modernize-use-emplace,modernize,Warning,use emplace instead of push
qwen/gen_3/00000_3/0158_p00991_Grid,qwen,gen_3,00000_3,p00991_Grid,modernize-use-using,modernize,Warning,use 'using' instead of 'typedef'
qwen/gen_3/00000_3/0158_p00991_Grid,qwen,gen_3,00000_3,p00991_Grid,modernize-avoid-c-arrays,modernize,Warning,"do not declare C-style arrays, use 'std::array' instead"
qwen/gen_3/00000_3/0158_p00991_Grid,qwen,gen_3,00000_3,p00991_Grid,modernize-avoid-c-arrays,modernize,Warning,"do not declare C-style arrays, use 'std::array' instead"
qwen/gen_3/00000_3/0158_p00991_Grid,qwen,gen_3,00000_3,p00991_Grid,modernize-use-trailing-return-type,modernize,Warning,use a trailing return type for this function
qwen/gen_3/00000_3/0158_p00991_Grid,qwen,gen_3,00000_3,p00991_Grid,modernize-use-trailing-return-type,modernize,Warning,use a trailing return type for this function
qwen/gen_3/00000_3/0158_p00991_Grid,qwen,gen_3,00000_3,p00991_Grid,modernize-use-nullptr,modernize,Warning,use nullptr
qwen/gen_3/00000_3/0158_p00991_Grid,qwen,gen_3,00000_3,p00991_Grid,modernize-use-emplace,modernize,Warning,use emplace instead of push
qwen/gen_3/00000_3/0158_p00991_Grid,qwen,gen_3,00000_3,p00991_Grid,modernize-use-emplace,modernize,Warning,use emplace instead of push
qwen/gen_3/00000_3/0045_730_J._Bottles,qwen,gen_3,00000_3,730_J._Bottles,modernize-use-trailing-return-type,modernize,Warning,use a trailing return type for this function
qwen/gen_3/00000_3/0045_730_J._Bottles,qwen,gen_3,00000_3,730_J._Bottles,modernize-use-emplace,modernize,Warning,use emplace instead of push
qwen/gen_3/00000_3/0247_p01691_Disappear_Drive,qwen,gen_3,00000_3,p01691_Disappear_Drive,modernize-use-using,modernize,Warning,use 'using' instead of 'typedef'
qwen/gen_3/00000_3/0247_p01691_Disappear_Drive,qwen,gen_3,00000_3,p01691_Disappear_Drive,modernize-use-equals-default,modernize,Warning,use '= default' to define a trivial default constructor
qwen/gen_3/00000_3/0247_p01691_Disappear_Drive,qwen,gen_3,00000_3,p01691_Disappear_Drive,bugprone-easily-swappable-parameters,bugprone,Warning,2 adjacent parameters of 'Point' of similar type ('db') are easily swapped by mistake
qwen/gen_3/00000_3/0247_p01691_Disappear_Drive,qwen,gen_3,00000_3,p01691_Disappear_Drive,modernize-use-trailing-return-type,modernize,Warning,use a trailing return type for this function
qwen/gen_3/00000_3/0247_p01691_Disappear_Drive,qwen,gen_3,00000_3,p01691_Disappear_Drive,modernize-return-braced-init-list,modernize,Warning,avoid repeating the return type from the declaration; use a braced initializer list instead
qwen/gen_3/00000_3/0247_p01691_Disappear_Drive,qwen,gen_3,00000_3,p01691_Disappear_Drive,modernize-use-trailing-return-type,modernize,Warning,use a trailing return type for this function
qwen/gen_3/00000_3/0247_p01691_Disappear_Drive,qwen,gen_3,00000_3,p01691_Disappear_Drive,modernize-use-trailing-return-type,modernize,Warning,use a trailing return type for this function
qwen/gen_3/00000_3/0247_p01691_Disappear_Drive,qwen,gen_3,00000_3,p01691_Disappear_Drive,modernize-use-nodiscard,modernize,Warning,function 'norm2' should be marked [[nodiscard]]
qwen/gen_3/00000_3/0247_p01691_Disappear_Drive,qwen,gen_3,00000_3,p01691_Disappear_Drive,modernize-use-trailing-return-type,modernize,Warning,use a trailing return type for this function
qwen/gen_3/00000_3/0247_p01691_Disappear_Drive,qwen,gen_3,00000_3,p01691_Disappear_Drive,modernize-use-nodiscard,modernize,Warning,function 'norm' should be marked [[nodiscard]]
qwen/gen_3/00000_3/0247_p01691_Disappear_Drive,qwen,gen_3,00000_3,p01691_Disappear_Drive,modernize-use-trailing-return-type,modernize,Warning,use a trailing return type for this function
qwen/gen_3/00000_3/0247_p01691_Disappear_Drive,qwen,gen_3,00000_3,p01691_Disappear_Drive,modernize-use-equals-default,modernize,Warning,use '= default' to define a trivial default constructor
qwen/gen_3/00000_3/0247_p01691_Disappear_Drive,qwen,gen_3,00000_3,p01691_Disappear_Drive,modernize-use-nodiscard,modernize,Warning,function 'inside' should be marked [[nodiscard]]
qwen/gen_3/00000_3/0247_p01691_Disappear_Drive,qwen,gen_3,00000_3,p01691_Disappear_Drive,modernize-use-trailing-return-type,modernize,Warning,use a trailing return type for this function
qwen/gen_3/00000_3/0247_p01691_Disappear_Drive,qwen,gen_3,00000_3,p01691_Disappear_Drive,modernize-use-trailing-return-type,modernize,Warning,use a trailing return type for this function
qwen/gen_3/00000_3/0247_p01691_Disappear_Drive,qwen,gen_3,00000_3,p01691_Disappear_Drive,modernize-use-trailing-return-type,modernize,Warning,use a trailing return type for this function
qwen/gen_3/00000_3/0247_p01691_Disappear_Drive,qwen,gen_3,00000_3,p01691_Disappear_Drive,modernize-use-trailing-return-type,modernize,Warning,use a trailing return type for this function
qwen/gen_3/00000_3/0247_p01691_Disappear_Drive,qwen,gen_3,00000_3,p01691_Disappear_Drive,modernize-avoid-c-arrays,modernize,Warning,"do not declare C-style arrays, use 'std::array' instead"
qwen/gen_3/00000_3/0247_p01691_Disappear_Drive,qwen,gen_3,00000_3,p01691_Disappear_Drive,modernize-use-trailing-return-type,modernize,Warning,use a trailing return type for this function
qwen/gen_3/00000_3/0247_p01691_Disappear_Drive,qwen,gen_3,00000_3,p01691_Disappear_Drive,modernize-use-trailing-return-type,modernize,Warning,use a trailing return type for this function
qwen/gen_3/00000_3/0247_p01691_Disappear_Drive,qwen,gen_3,00000_3,p01691_Disappear_Drive,modernize-use-trailing-return-type,modernize,Warning,use a trailing return type for this function
qwen/gen_3/00000_3/0247_p01691_Disappear_Drive,qwen,gen_3,00000_3,p01691_Disappear_Drive,modernize-use-trailing-return-type,modernize,Warning,use a trailing return type for this function
qwen/gen_3/00000_3/0247_p01691_Disappear_Drive,qwen,gen_3,00000_3,p01691_Disappear_Drive,modernize-use-trailing-return-type,modernize,Warning,use a trailing return type for this function
qwen/gen_3/00000_3/0236_p00032_Plastic_Board,qwen,gen_3,00000_3,p00032_Plastic_Board,modernize-use-trailing-return-type,modernize,Warning,use a trailing return type for this function
qwen/gen_3/00000_3/0236_p00032_Plastic_Board,qwen,gen_3,00000_3,p00032_Plastic_Board,clang-analyzer-deadcode.DeadStores,analyzer,Warning,Value stored to 'max_side' during its initialization is never read
qwen/gen_3/00000_3/0236_p00032_Plastic_Board,qwen,gen_3,00000_3,p00032_Plastic_Board,clang-analyzer-deadcode.DeadStores,analyzer,Warning,Value stored to 'min_side' during its initialization is never read
qwen/gen_3/00000_3/0236_p00032_Plastic_Board,qwen,gen_3,00000_3,p00032_Plastic_Board,performance-avoid-endl,performance,Warning,do not use 'std::endl' with streams; use '\n' instead
qwen/gen_3/00000_3/0236_p00032_Plastic_Board,qwen,gen_3,00000_3,p00032_Plastic_Board,performance-avoid-endl,performance,Warning,do not use 'std::endl' with streams; use '\n' instead
qwen/gen_3/00000_3/0160_p01262_Adaptive_Time_Slicing_Quantization,qwen,gen_3,00000_3,p01262_Adaptive_Time_Slicing_Quantization,modernize-use-trailing-return-type,modernize,Warning,use a trailing return type for this function
qwen/gen_3/00000_3/0160_p01262_Adaptive_Time_Slicing_Quantization,qwen,gen_3,00000_3,p01262_Adaptive_Time_Slicing_Quantization,bugprone-narrowing-conversions,bugprone,Warning,narrowing conversion from 'double' to 'int'
qwen/gen_3/00000_3/0160_p01262_Adaptive_Time_Slicing_Quantization,qwen,gen_3,00000_3,p01262_Adaptive_Time_Slicing_Quantization,modernize-use-trailing-return-type,modernize,Warning,use a trailing return type for this function
qwen/gen_3/00000_3/0160_p01262_Adaptive_Time_Slicing_Quantization,qwen,gen_3,00000_3,p01262_Adaptive_Time_Slicing_Quantization,modernize-use-nullptr,modernize,Warning,use nullptr
qwen/gen_3/00000_3/0160_p01262_Adaptive_Time_Slicing_Quantization,qwen,gen_3,00000_3,p01262_Adaptive_Time_Slicing_Quantization,modernize-use-trailing-return-type,modernize,Warning,use a trailing return type for this lambda
qwen/gen_3/00000_3/0162_p01576_Exciting_Bicycle,qwen,gen_3,00000_3,p01576_Exciting_Bicycle,modernize-use-trailing-return-type,modernize,Warning,use a trailing return type for this function
qwen/gen_3/00000_3/0162_p01576_Exciting_Bicycle,qwen,gen_3,00000_3,p01576_Exciting_Bicycle,modernize-use-nullptr,modernize,Warning,use nullptr
qwen/gen_3/00000_3/0162_p01576_Exciting_Bicycle,qwen,gen_3,00000_3,p01576_Exciting_Bicycle,clang-diagnostic-error,compiler-warning,Error,use of undeclared identifier 'nx'
qwen/gen_3/00000_3/0162_p01576_Exciting_Bicycle,qwen,gen_3,00000_3,p01576_Exciting_Bicycle,clang-diagnostic-error,compiler-warning,Error,use of undeclared identifier 'nx'
qwen/gen_3/00000_3/0162_p01576_Exciting_Bicycle,qwen,gen_3,00000_3,p01576_Exciting_Bicycle,clang-diagnostic-error,compiler-warning,Error,use of undeclared identifier 'nx'
qwen/gen_3/00000_3/0191_1512_G._Short_Task,qwen,gen_3,00000_3,1512_G._Short_Task,modernize-use-trailing-return-type,modernize,Warning,use a trailing return type for this function
qwen/gen_3/00000_3/0191_1512_G._Short_Task,qwen,gen_3,00000_3,1512_G._Short_Task,modernize-use-nullptr,modernize,Warning,use nullptr
qwen/gen_3/00000_3/0106_174_E._Ancient_Berland_Hieroglyphs,qwen,gen_3,00000_3,174_E._Ancient_Berland_Hieroglyphs,modernize-use-trailing-return-type,modernize,Warning,use a trailing return type for this function
qwen/gen_3/00000_3/0106_174_E._Ancient_Berland_Hieroglyphs,qwen,gen_3,00000_3,174_E._Ancient_Berland_Hieroglyphs,modernize-use-nullptr,modernize,Warning,use nullptr
qwen/gen_3/00000_3/0104_151_C._Win_or_Freeze,qwen,gen_3,00000_3,151_C._Win_or_Freeze,modernize-use-trailing-return-type,modernize,Warning,use a trailing return type for this function
qwen/gen_3/00000_3/0015_1374_E1._Reading_Books__easy_version_,qwen,gen_3,00000_3,1374_E1._Reading_Books__easy_version_,modernize-use-trailing-return-type,modernize,Warning,use a trailing return type for this function
qwen/gen_3/00000_3/0015_1374_E1._Reading_Books__easy_version_,qwen,gen_3,00000_3,1374_E1._Reading_Books__easy_version_,modernize-avoid-c-arrays,modernize,Warning,"do not declare C VLA arrays, use 'std::vector' instead"
qwen/gen_3/00000_3/0015_1374_E1._Reading_Books__easy_version_,qwen,gen_3,00000_3,1374_E1._Reading_Books__easy_version_,clang-diagnostic-vla-cxx-extension,compiler-warning,Warning,variable length arrays in C++ are a Clang extension
qwen/gen_3/00000_3/0015_1374_E1._Reading_Books__easy_version_,qwen,gen_3,00000_3,1374_E1._Reading_Books__easy_version_,clang-diagnostic-vla-cxx-extension,compiler-warning,Warning,variable length arrays in C++ are a Clang extension
qwen/gen_3/00000_3/0015_1374_E1._Reading_Books__easy_version_,qwen,gen_3,00000_3,1374_E1._Reading_Books__easy_version_,clang-diagnostic-vla-cxx-extension,compiler-warning,Warning,variable length arrays in C++ are a Clang extension
qwen/gen_3/00000_3/0015_1374_E1._Reading_Books__easy_version_,qwen,gen_3,00000_3,1374_E1._Reading_Books__easy_version_,bugprone-narrowing-conversions,bugprone,Warning,narrowing conversion from 'long long' to 'double'
qwen/gen_3/00000_3/0202_425_A._Sereja_and_Swaps,qwen,gen_3,00000_3,425_A._Sereja_and_Swaps,modernize-use-trailing-return-type,modernize,Warning,use a trailing return type for this function
qwen/gen_3/00000_3/0202_425_A._Sereja_and_Swaps,qwen,gen_3,00000_3,425_A._Sereja_and_Swaps,modernize-use-trailing-return-type,modernize,Warning,use a trailing return type for this lambda
qwen/gen_3/00000_3/0032_39_H._Multiplication_Table,qwen,gen_3,00000_3,39_H._Multiplication_Table,modernize-use-trailing-return-type,modernize,Warning,use a trailing return type for this function
qwen/gen_3/00000_3/0032_39_H._Multiplication_Table,qwen,gen_3,00000_3,39_H._Multiplication_Table,clang-diagnostic-error,compiler-warning,Error,use of undeclared identifier 'reverse'
qwen/gen_3/00000_3/0032_39_H._Multiplication_Table,qwen,gen_3,00000_3,39_H._Multiplication_Table,modernize-use-trailing-return-type,modernize,Warning,use a trailing return type for this function
qwen/gen_3/00000_3/0240_p00676_KND_is_So_Sexy,qwen,gen_3,00000_3,p00676_KND_is_So_Sexy,modernize-use-trailing-return-type,modernize,Warning,use a trailing return type for this function
qwen/gen_3/00000_3/0240_p00676_KND_is_So_Sexy,qwen,gen_3,00000_3,p00676_KND_is_So_Sexy,modernize-use-trailing-return-type,modernize,Warning,use a trailing return type for this function
qwen/gen_3/00000_3/0240_p00676_KND_is_So_Sexy,qwen,gen_3,00000_3,p00676_KND_is_So_Sexy,modernize-use-nullptr,modernize,Warning,use nullptr
qwen/gen_3/00000_3/0240_p00676_KND_is_So_Sexy,qwen,gen_3,00000_3,p00676_KND_is_So_Sexy,clang-analyzer-security.FloatLoopCounter,analyzer,Warning,Variable 'i' with floating point type 'double' should not be used as a loop counter
qwen/gen_3/00000_3/0142_p02652_AtCoder_Grand_Contest_045_-_01_Unbalanced,qwen,gen_3,00000_3,p02652_AtCoder_Grand_Contest_045_-_01_Unbalanced,modernize-use-trailing-return-type,modernize,Warning,use a trailing return type for this function
qwen/gen_3/00000_3/0142_p02652_AtCoder_Grand_Contest_045_-_01_Unbalanced,qwen,gen_3,00000_3,p02652_AtCoder_Grand_Contest_045_-_01_Unbalanced,bugprone-narrowing-conversions,bugprone,Warning,narrowing conversion from 'size_type' (aka 'unsigned long') to signed type 'int' is implementation-defined
qwen/gen_3/00000_3/0142_p02652_AtCoder_Grand_Contest_045_-_01_Unbalanced,qwen,gen_3,00000_3,p02652_AtCoder_Grand_Contest_045_-_01_Unbalanced,bugprone-branch-clone,bugprone,Warning,repeated branch body in conditional chain
